id,code_site,depth_m,sieve_mm,mass_refus_cum_g,refus_cum_pct,passants_pct,echantillon_id,created_at,updated_at
662,NASSABLE,1.5,0.315,585.66,2.27,40.17,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
661,NASSABLE,1.5,0.4,536.93,3.08,42.44,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
660,NASSABLE,1.5,0.5,500.6,4.1,45.52,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
659,NASSABLE,1.5,0.63,471.59,3.62,49.62,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
658,NASSABLE,1.5,0.8,452.86,3.92,53.24,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
657,NASSABLE,1.5,1,435.44,2.59,57.16,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
656,NASSABLE,1.5,1.25,418.32,3.02,59.75,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
655,NASSABLE,1.5,1.6,394.39,2.76,62.77,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
654,NASSABLE,1.5,2,368.57,2.48,65.53,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
653,NASSABLE,1.5,2.5,338.2,1.95,68.01,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
652,NASSABLE,1.5,3.15,303.14,3.38,69.95,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
651,NASSABLE,1.5,4,257.57,2.87,73.33,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
650,NASSABLE,1.5,5,217.57,3.98,76.21,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
649,NASSABLE,1.5,6.3,178.35,5.89,80.18,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
648,NASSABLE,1.5,8,140.85,5.74,86.07,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
647,NASSABLE,1.5,10,113.17,6.22,91.82,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
646,NASSABLE,1.5,12.5,83.63,1.96,98.04,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
645,NASSABLE,1.5,16,46.46,0,100,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
644,NASSABLE,1.5,20,23.69,0,100,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
643,NASSABLE,1.5,25,100,0,100,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
694,NASSABLE,2,0.08,704.04,0.47,53.04,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
693,NASSABLE,2,0.1,696.94,0.93,53.51,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
692,NASSABLE,2,0.125,682.98,1.35,54.44,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
691,NASSABLE,2,0.16,662.7,1.16,55.79,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
690,NASSABLE,2,0.2,645.27,1.5,56.96,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
689,NASSABLE,2,0.25,622.73,1.63,58.46,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
688,NASSABLE,2,0.315,598.24,2.54,60.09,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
687,NASSABLE,2,0.4,560.11,2.94,62.64,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
686,NASSABLE,2,0.5,516.06,3.91,65.58,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
685,NASSABLE,2,0.63,457.47,3.37,69.48,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
684,NASSABLE,2,0.8,406.97,3.57,72.85,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
683,NASSABLE,2,1,353.51,3.07,76.42,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
682,NASSABLE,2,1.25,307.45,3.37,79.49,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
681,NASSABLE,2,1.6,256.97,2.61,82.86,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
680,NASSABLE,2,2,217.85,2.02,85.47,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
679,NASSABLE,2,2.5,187.6,1.96,87.49,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
678,NASSABLE,2,3.15,158.26,2.19,89.44,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
677,NASSABLE,2,4,125.5,2.21,91.63,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
676,NASSABLE,2,5,92.34,1.75,93.84,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
675,NASSABLE,2,6.3,66.04,1.25,95.59,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
674,NASSABLE,2,8,47.3,0.98,96.84,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
673,NASSABLE,2,10,32.64,0.93,97.82,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
672,NASSABLE,2,12.5,18.63,0.41,98.76,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
671,NASSABLE,2,16,12.42,0.83,99.17,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
669,NASSABLE,2,25,0,0,100,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
